"key","Brand","Product_id","Product_url","Sku_name"
"","Futures","7117438418987","null","F8 Blackstix Tri Fins (Neutral)"
"","Futures","7117438451755","null","F6 Blackstix Tri Fins (Neutral)"
"","Futures","7117438484523","null","F4 Blackstix Tri Fins (Neutral)"
"","Futures","7117622181931","null","Rasta Alpha Twin +1 Fins"
"","Futures","7117622214699","null","Blackstix Twin +1 Fins"
"","Futures","7117629095979","null","F8 Legacy 5 Fin (Neutral)"
"","Firewire","7119097036843","null","Machado Twin Keel Fins"
"","Firewire","7119096905771","null","Too Fish"
"","Rusty","7117615988779","null","Twin  Fin"
"","Rusty","7117621002283","null","Keg"
"","Rusty","7117615497259","null","The Miso"
"","Rusty","7117621395499","null","Dwart"
"","Rusty","7117621133355","null","Smoothie"
"","Rusty","7117620346923","null","WHAT?"
"","Rusty","7117615366187","null","Blackbird"
"","Rusty","7117613989931","null","Hatchet (Crown Deck)"
"","Rusty","7117613793323","null","New Traveler"
"","Rusty","7117613662251","null","419 Fish"
"","Rusty","7117613596715","null","Zeppelin"
"","Rusty","7117612744747","null","Egg Not"
"","Futures","7117438550059","null","P4 Blackstix Tri Fins (Pivot)"
"","Rusty","7117607075883","null","Express"
"","Futures","7117438582827","null","P6 Blackstix Tri Fins (Pivot)"
"","Rusty","7117607010347","null","D Min"
"","Futures","7117438615595","null","P8 Blackstix Tri Fins (Pivot)"
"","Rusty","7117606813739","null","Yes Thanks"
"","Rusty","7117604487211","null","Model 8"
"","Channel Islands","7117165953067","null","Mixed Groove 3 Piece Arch Pad"
"","Feel Good Inc.","7074438086699","null","Wild Rosella Sunscreen Lotion SPF 50+"
"","Db","7074438185003","null","The Lätt Surfboard Sock"
"","Former","7093301837867","null","Evident Hood"
"","Former","7093301870635","null","Legacy Crew"
"","Former","7093301936171","null","Observation Crux 20 Trunk"
"","Reef","7102119116843","null","Water Vista Duo"
"","Palmers","7108861558827","null","Palmers Cool"
"","Ocean & Earth","7111025197099","null","Signal Blocking Key Pouch"
"","Rip Curl","7111018250283","null","Junior Dawn Patrol 3/2 Back Zip Wetsuit"
"","Misfit","7074432483371","null","Dope Machine"
"","Hayden Shapes","7074433990699","null","Hypto Krypto - EPS Softboard"
"","Catch Surf","7074436120619","null","Odysea Log Jimi Deane Pro Finless Softboard"
"","JS Surfboards","6895630385195","null","Raging Bull"
"","Firewire","7111853703211","null","Volcanic Sweet Potato"
"","Firewire","7111853670443","null","Volcanic Repreve Greedy Beaver"
"","Captain Fin Co","6861241286699","null","Tyler Warren Pivot Single Fin"
"","Captain Fin Co","6861206454315","null","Tyler Warren Glass 5 Fin"
"","FCS","6803811565611","null","FCS II V2 Performance Core Thruster Set"
"","Ocean & Earth","6765615743019","null","Side Loader Bike Rack"
"","Catch Surf","4872761901099","null","Odysea Log Softboard"
"","Vissla","4428796854315","null","Seven Seas 2/2mm Short Sleeve Full Suit"
"","Creatures","1796033871915","null","Shortboard Lite"
"","FCS","6977114701867","null","FCS II Sally Fitzgibbons PC Tri Fins"
"","Creatures","6760717254699","null","Shortboard Quad Coffin DT2.0"
"","FCS","6688622870571","null","Travel 3  All Purpose"
"","Creatures","1796042620971","null","Gun Day Use Cover"
"","Creatures","6835060867115","null","Funboard Allrounder DT2.0"
"","Pyzel","6794963714091","null","Phantom XL Electralite EPS"
"","Ocean & Earth","6792654684203","null","Quad Coffin Shortboard Fish Cover"
"","Creatures","6688612745259","null","Sun Cure PU repair Kit (2oz)"
"","Hurley","6688607141931","null","ADVTG Plus 1/1mm RV Jacket"
"","Catch Surf","4835888660523","null","54-Special Kalani Robb Pro Softboard"
"","FCS","1796837572651","null","FCS II SFT Tri Fins"
"","Creatures","6977160937515","null","Reliance III Dual Traction"
"","Catch Surf","6688649445419","null","Odysea Log Evan Rossell Softboard"
"","Catch Surf","6688605306923","null","Odysea Boog Skim"
"","Lithium","4858737426475","null","Speed Racer"
"","FCS","4481255112747","null","FCS II Modern Keel PG Twin Fins"
"","Ballet","7002280460331","null","White Swan 3 Piece Traction"
"","Ballet","7002280329259","null","Black Swan 3 Piece Traction"
"","O'Neill","6555867250731","null","Psycho Tech 3/2Mm Chest Zip Full Suit"
"","Vans","4887279468587","null","Sk8-Hi"
"","MF Softboards","7063697293355","null","Neugenie Softboard"
"","Lost","7111228227627","https://surfboardempire.com.au/collections/lost","Sub Driver 2.0 Black Sheep"
"","Lost","7111228194859","https://surfboardempire.com.au/products/driver-30-squash","Rad Ripper Black Sheep"
"","Aloha","7111024345131","null","Fun Division Mid PU PVCP"
"","Aloha","7111024476203","null","Keel Twin PU PVCP (22)"
"","Aloha","7111024312363","null","Fun Division Long Ecoskin"
"","McCoy","7093306032171","null","All Round Malibu XF"
"","Aloha","7111024279595","null","Fun Division Ecoskin"
"","Aloha","7111024508971","null","Log PU PVCP (22)"
"","Aloha","7111024541739","null","Pin Tail Nose Rider PU PVCP"
"","McCoy","7111024934955","null","All Round Nugget XF Epoxy"
"","JS Surfboards","6935886266411","null","Monsta 2020 Round Tail Easy Rider"
"","JS Surfboards","6935832920107","null","Monsta 2020 Squash Tail Easy Rider"
"","Hayden Shapes","7074434089003","null","Hypto Krypto - Future Flex"
"","Channel Islands","7074438479915","null","Tri Plane Hull Longboard Single Box"
"","Hayden Shapes","7074474262571","null","New Wave Mid"
"","JS Surfboards","7109304123435","https://surfboardempire.com.au/products/xero-hyfi-20-easy-rider","Raging Bull Easy Rider"
"","Sisstrevolution","7098953302059","null","Ladies 7 Seas Back Zip Short Sleeve Full Suit"
"","Firewire","7071953027115","null","Cymatic - Ibolic Volcanic"
"","Sisstrevolution","7098952908843","null","Ladies Summer Seas 2/2 Long Sleeve One Piece"
"","Rip Curl","7098953072683","null","Flashbomb 0.5mm Sleeve-Less Vest"
"","Rip Curl","7098953138219","null","Dawn Patrol 22GB Chest Zip Short Sleeve Spring Suit"
"","Vissla","7098953170987","null","Impact 1.5mm Short John"
"","Sisstrevolution","7098953105451","null","Ladies Summer Seas Long Sleeve Cheeky"
"","Rip Curl","7098953236523","null","Womens Dawn Patrol Long Sleeve Front Zip Jacket"
"","Vissla","7098953433131","null","Impact 1.5mm Vest"
"","Vissla","7098953498667","null","Raditude 2mm Front Zip Jacket"
"","Rip Curl","7102119149611","null","Dawn Patrol 1mm Neo Shorts"
"","Rip Curl","7093302067243","null","Fusion 50L Bucket"
"","FCS","7105836908587","null","MR Box Set Fins"
"","O'Neill","7102450794539","null","Psycho Tech 4/3mm Chest Zip Full Suit"
"","Patagonia","7074435039275","null","M's Rubber Tree Mark Resposibili-Tee"
"","Vans","7074435530795","null","Nathan Florence OTW  Short Sleeve Tee"
"","Vans","7074437136427","null","Shaken Skull Short Sleeve Tee"
"","Former","7074437562411","null","Ruptured Long Sleeve T-Shirt"
"","Former","7105181614123","null","Sub Crux T-Shirt"
"","Former","7105181745195","null","Complexion T-Shirt"
"","Rip Curl","7074430517291","null","Archives Snap Back"
"","Rip Curl","7074433957931","null","Icons Mid Brim Hat"
"","Former","7105181810731","null","Complexion Cap"
"","Former","7105181876267","null","Sub Crux Cap"
"","Vans","7074432745515","null","Davis 5 Panel"
"","Octopus","7105182433323","null","Morse Code Cap"
"","Octopus","7105182466091","null","Tab Cap"
"","Octopus","7105182498859","null","Flower Cap"
"","Octopus","7105182302251","null","Mega Normal Long Sleeve Tee"
"","Octopus","7105182564395","null","Not To Worry Short Sleeve Tee"
"","Octopus","7105182662699","null","Cord Tee"
"","Octopus","7105182695467","null","Octopus Logo Tee"
"","Lost","7106947940395","https://surfboardempire.com.au/collections/lost","Sub Scorcher Sting"
"","Lost","7106947022891","https://surfboardempire.com.au/products/puddlejumper","Puddle Jumper Sting"
"","Rack It Up","6702676869163","null","Surfboard Display Rack"
"","Pyzel","7103448252459","https://surfboardempire.com.au/products/ghost","Red Tiger XL"
